t_s,v_cmd_ms,voltage_v,encoder_v_ms,encoder_rpm,encoder_count
11.848,0.1,0.3183,0.11589848832152125,36.891634626496824,27551374
11.9,0.1,0.3183,0.1026363993957367,32.670180609971034,27551142
11.952,0.1,0.3183,0.1026363993957367,32.670180609971034,27551142
12.004,0.12,0.3689,0.10852584258531293,34.54484860133095,27550897
12.056,0.12,0.3689,0.10852584258531293,34.54484860133095,27550897
12.108,0.12,0.3689,0.1308915580565038,41.66407694738476,27550642
12.16,0.12,0.3689,0.1308915580565038,41.66407694738476,27550642
12.21,0.12,0.3689,0.1211084847326294,38.55002799113462,27550371
12.261,0.12,0.3689,0.1211084847326294,38.55002799113462,27550371
12.313,0.12,0.3689,0.12456672944879266,39.65082147313224,27550087
12.363,0.12,0.3689,0.12456672944879266,39.65082147313224,27550087
12.414,0.12,0.3689,0.1282317372988956,40.817429704761196,27549797
12.465,0.12,0.3689,0.1282317372988956,40.817429704761196,27549797
12.516,0.12,0.3689,0.12790057912566402,40.71201878433103,27549508
12.567,0.12,0.3689,0.12790057912566402,40.71201878433103,27549508
12.618,0.12,0.3689,0.12967528813560136,41.276926207293535,27549215
12.669,0.12,0.3689,0.12967528813560136,41.276926207293535,27549215
12.72,0.12,0.3689,0.13015874266387756,41.43081456316416,27548921
12.771,0.12,0.3689,0.13015874266387756,41.43081456316416,27548921
12.822,0.12,0.3689,0.13116508655881948,41.75114377382488,27548625
12.873,0.12,0.3689,0.13116508655881948,41.75114377382488,27548625
12.924,0.12,0.3689,0.1314318173372896,41.83604681756142,27548333
12.975,0.12,0.3689,0.1314318173372896,41.83604681756142,27548333
13.026,0.12,0.3689,0.13121838563509539,41.768109396727965,27548043
13.076,0.12,0.3689,0.13121838563509539,41.768109396727965,27548043
13.127,0.12,0.3689,0.128331053661195,40.84904308474091,27547760
13.178,0.12,0.3689,0.128331053661195,40.84904308474091,27547760
13.229,0.12,0.3689,0.1310329014581775,41.709067949484336,27547470
13.28,0.12,0.3689,0.1310329014581775,41.709067949484336,27547470
13.331,0.12,0.3689,0.12865989568989514,40.9537167534689,27547185
13.382,0.12,0.3689,0.12865989568989514,40.9537167534689,27547185
13.433,0.12,0.3689,0.1291717411227255,41.11664221493683,27546899
13.484,0.12,0.3689,0.1291717411227255,41.11664221493683,27546899
